entity_id,model_id,feature_set,fold,race,sex,age_cat,label_value,score
3538,LR_8_features,8,9,African-American,Male,Less than 25,0,1
3550,LR_8_features,8,9,African-American,Male,25 - 45,1,1
3593,LR_8_features,8,9,Caucasian,Male,Greater than 45,0,0
3631,LR_8_features,8,9,Caucasian,Female,25 - 45,0,0
3721,LR_8_features,8,9,Caucasian,Female,Greater than 45,0,0
3773,LR_8_features,8,9,Hispanic,Male,Less than 25,0,0
3789,LR_8_features,8,9,Caucasian,Male,25 - 45,0,0
3790,LR_8_features,8,9,Caucasian,Male,25 - 45,0,0
3884,LR_8_features,8,9,Caucasian,Female,Greater than 45,1,0
3891,LR_8_features,8,9,African-American,Female,Less than 25,1,0
3902,LR_8_features,8,9,Caucasian,Male,25 - 45,0,1
3910,LR_8_features,8,9,African-American,Male,25 - 45,1,1
3944,LR_8_features,8,9,Hispanic,Male,25 - 45,1,0
3961,LR_8_features,8,9,Hispanic,Male,25 - 45,0,0
3985,LR_8_features,8,9,Hispanic,Male,25 - 45,1,1
3991,LR_8_features,8,9,Hispanic,Male,25 - 45,0,0
3992,LR_8_features,8,9,Hispanic,Male,25 - 45,1,1
4012,LR_8_features,8,9,African-American,Male,Less than 25,0,1
4014,LR_8_features,8,9,African-American,Male,25 - 45,1,1
4018,LR_8_features,8,9,African-American,Male,Greater than 45,0,0
4064,LR_8_features,8,9,Caucasian,Female,25 - 45,0,0
4080,LR_8_features,8,9,African-American,Male,Less than 25,0,1
4085,LR_8_features,8,9,Caucasian,Male,Greater than 45,0,0
4104,LR_8_features,8,9,African-American,Male,Greater than 45,1,0
4128,LR_8_features,8,9,African-American,Male,Less than 25,1,0
4136,LR_8_features,8,9,African-American,Male,25 - 45,0,0
4169,LR_8_features,8,9,Caucasian,Male,25 - 45,0,0
4182,LR_8_features,8,9,Caucasian,Male,25 - 45,0,0
4190,LR_8_features,8,9,African-American,Male,25 - 45,1,1
4204,LR_8_features,8,9,African-American,Male,25 - 45,0,1
4205,LR_8_features,8,9,Caucasian,Female,25 - 45,1,0
4220,LR_8_features,8,9,Other,Male,Less than 25,1,1
4233,LR_8_features,8,9,African-American,Male,25 - 45,0,0
4247,LR_8_features,8,9,African-American,Male,25 - 45,0,1
4256,LR_8_features,8,9,African-American,Male,25 - 45,1,0
4258,LR_8_features,8,9,Caucasian,Male,25 - 45,0,0
4265,LR_8_features,8,9,African-American,Male,Greater than 45,0,0
4293,LR_8_features,8,9,Other,Male,Less than 25,1,1
4328,LR_8_features,8,9,African-American,Male,Less than 25,1,1
4330,LR_8_features,8,9,African-American,Male,25 - 45,1,0
4384,LR_8_features,8,9,African-American,Male,Less than 25,1,1
4396,LR_8_features,8,9,Caucasian,Male,Greater than 45,1,1
4422,LR_8_features,8,9,African-American,Male,25 - 45,0,0
4448,LR_8_features,8,9,African-American,Male,25 - 45,0,0
4457,LR_8_features,8,9,African-American,Male,25 - 45,1,1
4475,LR_8_features,8,9,African-American,Male,25 - 45,0,0
4486,LR_8_features,8,9,Caucasian,Male,Less than 25,1,1
4495,LR_8_features,8,9,African-American,Male,Less than 25,0,1
4505,LR_8_features,8,9,Caucasian,Male,Less than 25,0,0
4514,LR_8_features,8,9,African-American,Male,Greater than 45,0,1
4533,LR_8_features,8,9,Caucasian,Male,Less than 25,1,1
4537,LR_8_features,8,9,African-American,Male,25 - 45,0,1
4541,LR_8_features,8,9,Caucasian,Male,25 - 45,0,1
4558,LR_8_features,8,9,Caucasian,Male,25 - 45,0,0
4560,LR_8_features,8,9,Hispanic,Male,25 - 45,0,0
4588,LR_8_features,8,9,African-American,Male,Less than 25,1,1
4610,LR_8_features,8,9,African-American,Male,25 - 45,1,1
4615,LR_8_features,8,9,African-American,Female,Less than 25,0,0
4620,LR_8_features,8,9,Caucasian,Male,25 - 45,0,0
4640,LR_8_features,8,9,African-American,Male,25 - 45,1,1
4647,LR_8_features,8,9,Caucasian,Male,Less than 25,0,0
4648,LR_8_features,8,9,Caucasian,Male,25 - 45,0,0
4649,LR_8_features,8,9,Hispanic,Male,Less than 25,0,0
4657,LR_8_features,8,9,Caucasian,Male,25 - 45,1,0
4675,LR_8_features,8,9,Other,Male,Greater than 45,1,0
4774,LR_8_features,8,9,Caucasian,Male,Greater than 45,0,0
4827,LR_8_features,8,9,African-American,Female,Greater than 45,0,0
4861,LR_8_features,8,9,African-American,Male,25 - 45,1,1
4862,LR_8_features,8,9,Other,Male,Less than 25,1,0
4873,LR_8_features,8,9,African-American,Female,25 - 45,1,1
4888,LR_8_features,8,9,African-American,Male,Greater than 45,0,0
4906,LR_8_features,8,9,African-American,Male,Less than 25,1,1
4907,LR_8_features,8,9,African-American,Male,25 - 45,1,1
4911,LR_8_features,8,9,African-American,Male,Less than 25,0,0
4941,LR_8_features,8,9,Hispanic,Male,25 - 45,0,0
4956,LR_8_features,8,9,African-American,Male,25 - 45,0,1
4969,LR_8_features,8,9,African-American,Male,Less than 25,0,0
4999,LR_8_features,8,9,African-American,Male,25 - 45,1,0
5005,LR_8_features,8,9,Hispanic,Male,25 - 45,1,1
5045,LR_8_features,8,9,Caucasian,Female,25 - 45,0,0
5051,LR_8_features,8,9,Caucasian,Male,25 - 45,0,1
5053,LR_8_features,8,9,African-American,Male,Less than 25,1,1
5058,LR_8_features,8,9,African-American,Male,Less than 25,1,1
5062,LR_8_features,8,9,Caucasian,Female,25 - 45,1,1
5068,LR_8_features,8,9,Caucasian,Male,25 - 45,0,0
5099,LR_8_features,8,9,African-American,Male,Greater than 45,0,0
5132,LR_8_features,8,9,African-American,Male,25 - 45,0,0
5148,LR_8_features,8,9,Caucasian,Male,25 - 45,1,0
5188,LR_8_features,8,9,African-American,Male,25 - 45,1,1
5218,LR_8_features,8,9,Caucasian,Male,Greater than 45,0,0
5251,LR_8_features,8,9,Caucasian,Male,Less than 25,0,1
5252,LR_8_features,8,9,Other,Male,25 - 45,0,0
5294,LR_8_features,8,9,African-American,Male,25 - 45,0,1
5321,LR_8_features,8,9,Caucasian,Female,Less than 25,1,0
5326,LR_8_features,8,9,Caucasian,Male,25 - 45,1,0
5337,LR_8_features,8,9,African-American,Male,Greater than 45,1,0
5369,LR_8_features,8,9,African-American,Male,Greater than 45,0,0
5388,LR_8_features,8,9,Caucasian,Male,25 - 45,1,1
5400,LR_8_features,8,9,African-American,Male,25 - 45,0,1
5427,LR_8_features,8,9,African-American,Female,25 - 45,0,0
5431,LR_8_features,8,9,Caucasian,Female,25 - 45,1,0
5432,LR_8_features,8,9,Caucasian,Male,Greater than 45,1,0
5440,LR_8_features,8,9,African-American,Female,25 - 45,1,0
5456,LR_8_features,8,9,African-American,Male,25 - 45,1,1
5465,LR_8_features,8,9,African-American,Female,Less than 25,1,0
5475,LR_8_features,8,9,African-American,Male,25 - 45,0,0
5505,LR_8_features,8,9,African-American,Male,Greater than 45,0,0
5508,LR_8_features,8,9,African-American,Male,25 - 45,0,0
5528,LR_8_features,8,9,Caucasian,Female,25 - 45,0,0
5532,LR_8_features,8,9,Hispanic,Female,25 - 45,1,0
5537,LR_8_features,8,9,African-American,Female,Less than 25,1,0
5542,LR_8_features,8,9,African-American,Female,25 - 45,0,0
5558,LR_8_features,8,9,Caucasian,Male,25 - 45,0,0
5561,LR_8_features,8,9,African-American,Male,25 - 45,0,0
5591,LR_8_features,8,9,African-American,Male,25 - 45,1,1
5593,LR_8_features,8,9,Caucasian,Male,25 - 45,1,0
5598,LR_8_features,8,9,Hispanic,Male,25 - 45,0,0
5631,LR_8_features,8,9,Hispanic,Male,25 - 45,0,0
5632,LR_8_features,8,9,Caucasian,Female,25 - 45,1,0
5657,LR_8_features,8,9,African-American,Male,25 - 45,1,1
5675,LR_8_features,8,9,Caucasian,Male,Greater than 45,1,0
5681,LR_8_features,8,9,African-American,Male,25 - 45,1,1
5685,LR_8_features,8,9,Hispanic,Male,25 - 45,0,0
5730,LR_8_features,8,9,African-American,Female,25 - 45,1,1
5759,LR_8_features,8,9,African-American,Male,25 - 45,0,0
5762,LR_8_features,8,9,Caucasian,Female,25 - 45,1,0
5765,LR_8_features,8,9,African-American,Male,Greater than 45,0,1
5768,LR_8_features,8,9,African-American,Male,Greater than 45,0,0
5817,LR_8_features,8,9,Caucasian,Male,25 - 45,1,0
5837,LR_8_features,8,9,Caucasian,Female,25 - 45,0,0
5842,LR_8_features,8,9,African-American,Male,25 - 45,1,1
5857,LR_8_features,8,9,African-American,Male,Less than 25,0,1
5869,LR_8_features,8,9,Caucasian,Male,25 - 45,0,1
5878,LR_8_features,8,9,Other,Female,25 - 45,1,0
5882,LR_8_features,8,9,African-American,Male,25 - 45,1,0
5883,LR_8_features,8,9,Caucasian,Female,25 - 45,1,0
5899,LR_8_features,8,9,African-American,Male,25 - 45,0,0
5916,LR_8_features,8,9,African-American,Male,25 - 45,1,1
5926,LR_8_features,8,9,African-American,Male,Greater than 45,0,0
5928,LR_8_features,8,9,Caucasian,Male,Greater than 45,0,0
5935,LR_8_features,8,9,African-American,Male,Less than 25,1,1
5970,LR_8_features,8,9,Caucasian,Male,25 - 45,0,0
5978,LR_8_features,8,9,African-American,Male,25 - 45,0,1
6001,LR_8_features,8,9,African-American,Male,25 - 45,1,1
6002,LR_8_features,8,9,African-American,Female,25 - 45,0,0
6040,LR_8_features,8,9,African-American,Male,25 - 45,1,0
6055,LR_8_features,8,9,African-American,Female,Less than 25,1,0
6056,LR_8_features,8,9,Caucasian,Male,25 - 45,1,1
6097,LR_8_features,8,9,Caucasian,Male,25 - 45,1,1
6101,LR_8_features,8,9,Caucasian,Male,25 - 45,0,0
6135,LR_8_features,8,9,African-American,Male,25 - 45,1,1
6164,LR_8_features,8,9,African-American,Female,25 - 45,0,0
6195,LR_8_features,8,9,Caucasian,Female,Less than 25,1,0
6223,LR_8_features,8,9,Other,Male,Greater than 45,0,0
6228,LR_8_features,8,9,Caucasian,Male,Greater than 45,0,0
6230,LR_8_features,8,9,Other,Female,Greater than 45,0,0
6259,LR_8_features,8,9,Caucasian,Male,Greater than 45,0,0
6284,LR_8_features,8,9,African-American,Male,Less than 25,0,1
6322,LR_8_features,8,9,Caucasian,Male,25 - 45,1,1
6381,LR_8_features,8,9,African-American,Male,25 - 45,1,1
6386,LR_8_features,8,9,Hispanic,Male,25 - 45,1,0
6473,LR_8_features,8,9,African-American,Male,25 - 45,1,1
6485,LR_8_features,8,9,African-American,Male,Greater than 45,0,0
6551,LR_8_features,8,9,Caucasian,Male,25 - 45,0,0
6570,LR_8_features,8,9,Caucasian,Male,Greater than 45,0,0
6580,LR_8_features,8,9,Caucasian,Male,Greater than 45,0,0
6589,LR_8_features,8,9,African-American,Female,25 - 45,1,0
6621,LR_8_features,8,9,Hispanic,Male,25 - 45,1,0
6695,LR_8_features,8,9,African-American,Male,25 - 45,0,1
6722,LR_8_features,8,9,Caucasian,Male,25 - 45,0,0
6733,LR_8_features,8,9,African-American,Male,Less than 25,0,1
6747,LR_8_features,8,9,African-American,Male,Less than 25,1,1
6778,LR_8_features,8,9,African-American,Male,Less than 25,0,1
6793,LR_8_features,8,9,Caucasian,Female,25 - 45,0,0
6803,LR_8_features,8,9,African-American,Male,Greater than 45,1,0
6808,LR_8_features,8,9,Other,Male,25 - 45,0,0
6809,LR_8_features,8,9,African-American,Male,25 - 45,0,0
6812,LR_8_features,8,9,Caucasian,Male,Less than 25,0,1
6816,LR_8_features,8,9,African-American,Female,25 - 45,0,0
6838,LR_8_features,8,9,Caucasian,Female,25 - 45,1,0
6846,LR_8_features,8,9,African-American,Male,Less than 25,1,0
6847,LR_8_features,8,9,African-American,Female,25 - 45,0,1
6866,LR_8_features,8,9,African-American,Female,Less than 25,0,0
6882,LR_8_features,8,9,African-American,Male,25 - 45,1,1
6900,LR_8_features,8,9,African-American,Male,25 - 45,1,0
6921,LR_8_features,8,9,African-American,Male,25 - 45,0,0
6926,LR_8_features,8,9,Caucasian,Male,25 - 45,1,0
6927,LR_8_features,8,9,African-American,Male,25 - 45,1,0
6936,LR_8_features,8,9,African-American,Male,Less than 25,1,1
6960,LR_8_features,8,9,African-American,Female,25 - 45,0,0
6977,LR_8_features,8,9,Asian,Female,Greater than 45,1,0
7037,LR_8_features,8,9,African-American,Male,25 - 45,1,1
7047,LR_8_features,8,9,Native American,Male,25 - 45,0,0
7054,LR_8_features,8,9,Caucasian,Male,Greater than 45,0,0
7074,LR_8_features,8,9,Caucasian,Female,Less than 25,1,0
7092,LR_8_features,8,9,Caucasian,Male,25 - 45,0,0
7114,LR_8_features,8,9,African-American,Male,Less than 25,1,1
7144,LR_8_features,8,9,African-American,Male,25 - 45,0,0
7145,LR_8_features,8,9,African-American,Male,25 - 45,1,0
7154,LR_8_features,8,9,Caucasian,Male,Greater than 45,0,0
7160,LR_8_features,8,9,African-American,Male,Less than 25,1,1
7187,LR_8_features,8,9,African-American,Male,25 - 45,1,1
7196,LR_8_features,8,9,African-American,Male,Greater than 45,0,0
7205,LR_8_features,8,9,Caucasian,Male,25 - 45,1,0
7234,LR_8_features,8,9,Hispanic,Male,25 - 45,0,0
7243,LR_8_features,8,9,African-American,Male,25 - 45,1,0
7257,LR_8_features,8,9,Caucasian,Male,Less than 25,1,1
7279,LR_8_features,8,9,African-American,Male,25 - 45,1,0
7286,LR_8_features,8,9,Caucasian,Male,25 - 45,0,0
7301,LR_8_features,8,9,African-American,Male,25 - 45,1,0
7304,LR_8_features,8,9,Caucasian,Male,25 - 45,0,0
7311,LR_8_features,8,9,Hispanic,Male,Greater than 45,0,0
7343,LR_8_features,8,9,Caucasian,Male,25 - 45,0,0
7344,LR_8_features,8,9,African-American,Male,25 - 45,1,1
7354,LR_8_features,8,9,Caucasian,Female,Greater than 45,0,0
7358,LR_8_features,8,9,Other,Male,25 - 45,0,0
7373,LR_8_features,8,9,African-American,Male,25 - 45,1,1
7381,LR_8_features,8,9,African-American,Female,25 - 45,0,0
7386,LR_8_features,8,9,African-American,Male,Less than 25,1,1
7396,LR_8_features,8,9,Hispanic,Male,Greater than 45,0,0
7406,LR_8_features,8,9,African-American,Male,Less than 25,1,1
7419,LR_8_features,8,9,African-American,Male,Less than 25,0,1
7439,LR_8_features,8,9,African-American,Male,25 - 45,1,0
7441,LR_8_features,8,9,Other,Male,Less than 25,0,1
7457,LR_8_features,8,9,African-American,Male,25 - 45,1,1
7464,LR_8_features,8,9,African-American,Male,Less than 25,1,1
7465,LR_8_features,8,9,Caucasian,Male,Less than 25,0,0
7469,LR_8_features,8,9,African-American,Male,25 - 45,1,1
7476,LR_8_features,8,9,African-American,Male,Greater than 45,0,0
7490,LR_8_features,8,9,African-American,Female,25 - 45,0,0
7497,LR_8_features,8,9,African-American,Male,Less than 25,1,1
7510,LR_8_features,8,9,African-American,Male,25 - 45,0,0
7511,LR_8_features,8,9,African-American,Male,Less than 25,1,1
7513,LR_8_features,8,9,African-American,Male,Less than 25,1,1
7543,LR_8_features,8,9,Hispanic,Male,Less than 25,1,1
7576,LR_8_features,8,9,African-American,Male,25 - 45,1,0
7635,LR_8_features,8,9,Caucasian,Male,Greater than 45,0,0
7650,LR_8_features,8,9,Caucasian,Male,25 - 45,1,0
7652,LR_8_features,8,9,African-American,Male,25 - 45,1,1
7659,LR_8_features,8,9,Caucasian,Male,25 - 45,0,0
7670,LR_8_features,8,9,African-American,Male,25 - 45,1,1
7686,LR_8_features,8,9,Other,Male,Greater than 45,0,0
7740,LR_8_features,8,9,African-American,Male,25 - 45,0,1
7763,LR_8_features,8,9,African-American,Male,Greater than 45,0,1
7823,LR_8_features,8,9,Caucasian,Female,Greater than 45,1,0
7859,LR_8_features,8,9,Other,Male,25 - 45,1,1
7869,LR_8_features,8,9,African-American,Female,Less than 25,1,0
7894,LR_8_features,8,9,African-American,Male,Less than 25,0,1
7895,LR_8_features,8,9,Caucasian,Female,25 - 45,0,0
7964,LR_8_features,8,9,African-American,Male,25 - 45,0,0
7985,LR_8_features,8,9,African-American,Male,25 - 45,0,0
8024,LR_8_features,8,9,African-American,Female,25 - 45,1,0
8035,LR_8_features,8,9,African-American,Male,25 - 45,1,1
8040,LR_8_features,8,9,African-American,Male,25 - 45,0,0
8046,LR_8_features,8,9,African-American,Male,25 - 45,1,1
8047,LR_8_features,8,9,African-American,Male,Less than 25,0,1
8062,LR_8_features,8,9,African-American,Male,Greater than 45,1,1
8065,LR_8_features,8,9,African-American,Male,25 - 45,1,1
8068,LR_8_features,8,9,Caucasian,Male,25 - 45,0,1
8090,LR_8_features,8,9,Caucasian,Male,25 - 45,1,0
8093,LR_8_features,8,9,African-American,Female,25 - 45,0,0
8107,LR_8_features,8,9,Caucasian,Female,Greater than 45,0,0
8117,LR_8_features,8,9,Caucasian,Male,25 - 45,1,0
8147,LR_8_features,8,9,African-American,Male,25 - 45,1,1
8161,LR_8_features,8,9,African-American,Female,Less than 25,0,0
8164,LR_8_features,8,9,African-American,Male,25 - 45,0,1
8197,LR_8_features,8,9,Caucasian,Male,Greater than 45,1,0
8214,LR_8_features,8,9,African-American,Female,Less than 25,1,0
8237,LR_8_features,8,9,Hispanic,Male,Greater than 45,0,0
8258,LR_8_features,8,9,African-American,Male,25 - 45,1,1
8283,LR_8_features,8,9,Caucasian,Female,25 - 45,1,0
8301,LR_8_features,8,9,Other,Male,25 - 45,0,0
8354,LR_8_features,8,9,Caucasian,Male,25 - 45,1,1
8392,LR_8_features,8,9,Hispanic,Male,Less than 25,1,0
8403,LR_8_features,8,9,African-American,Male,Less than 25,1,1
8428,LR_8_features,8,9,Caucasian,Female,25 - 45,1,1
8462,LR_8_features,8,9,Caucasian,Male,25 - 45,0,0
8496,LR_8_features,8,9,Caucasian,Male,Less than 25,1,1
8501,LR_8_features,8,9,African-American,Male,25 - 45,1,1
8507,LR_8_features,8,9,Other,Female,Less than 25,0,0
8508,LR_8_features,8,9,African-American,Male,25 - 45,0,0
8528,LR_8_features,8,9,African-American,Male,25 - 45,0,0
8533,LR_8_features,8,9,African-American,Male,25 - 45,0,0
8544,LR_8_features,8,9,Caucasian,Male,25 - 45,1,0
8551,LR_8_features,8,9,Caucasian,Female,Greater than 45,0,0
8576,LR_8_features,8,9,African-American,Male,Less than 25,1,0
8590,LR_8_features,8,9,Hispanic,Female,25 - 45,0,0
8617,LR_8_features,8,9,African-American,Male,25 - 45,0,1
8629,LR_8_features,8,9,Other,Male,25 - 45,0,0
8635,LR_8_features,8,9,African-American,Male,Greater than 45,0,0
8639,LR_8_features,8,9,African-American,Female,Less than 25,0,1
8672,LR_8_features,8,9,African-American,Female,25 - 45,0,0
8684,LR_8_features,8,9,African-American,Male,25 - 45,0,0
8724,LR_8_features,8,9,African-American,Male,25 - 45,1,1
8737,LR_8_features,8,9,African-American,Female,25 - 45,0,1
8749,LR_8_features,8,9,Other,Male,Greater than 45,1,0
8761,LR_8_features,8,9,Caucasian,Male,25 - 45,1,0
8770,LR_8_features,8,9,Asian,Male,25 - 45,0,0
8773,LR_8_features,8,9,African-American,Male,25 - 45,1,1
8818,LR_8_features,8,9,African-American,Male,25 - 45,0,0
8819,LR_8_features,8,9,Other,Female,25 - 45,0,0
8827,LR_8_features,8,9,Hispanic,Male,25 - 45,0,1
8841,LR_8_features,8,9,African-American,Male,25 - 45,1,0
8846,LR_8_features,8,9,Other,Male,Greater than 45,1,0
8857,LR_8_features,8,9,Caucasian,Male,25 - 45,0,0
8858,LR_8_features,8,9,African-American,Male,Less than 25,0,1
8924,LR_8_features,8,9,African-American,Male,25 - 45,1,1
8925,LR_8_features,8,9,African-American,Male,25 - 45,0,0
8949,LR_8_features,8,9,African-American,Female,25 - 45,0,0
8974,LR_8_features,8,9,African-American,Male,Less than 25,0,1
9005,LR_8_features,8,9,Caucasian,Female,25 - 45,0,0
9017,LR_8_features,8,9,Hispanic,Male,Less than 25,1,1
9039,LR_8_features,8,9,African-American,Male,Less than 25,0,1
9043,LR_8_features,8,9,Caucasian,Male,25 - 45,1,1
9046,LR_8_features,8,9,Caucasian,Male,25 - 45,0,0
9086,LR_8_features,8,9,African-American,Male,25 - 45,1,1
9089,LR_8_features,8,9,Caucasian,Male,25 - 45,0,0
9091,LR_8_features,8,9,Other,Male,25 - 45,1,0
9093,LR_8_features,8,9,African-American,Male,Less than 25,0,1
9116,LR_8_features,8,9,Hispanic,Male,Greater than 45,0,0
9129,LR_8_features,8,9,African-American,Male,25 - 45,0,1
9145,LR_8_features,8,9,African-American,Male,Less than 25,1,1
9189,LR_8_features,8,9,Caucasian,Male,Greater than 45,0,0
9231,LR_8_features,8,9,Caucasian,Male,25 - 45,0,0
9242,LR_8_features,8,9,Caucasian,Male,25 - 45,0,0
9243,LR_8_features,8,9,Caucasian,Male,25 - 45,0,0
9247,LR_8_features,8,9,African-American,Male,25 - 45,1,0
9256,LR_8_features,8,9,Caucasian,Male,25 - 45,1,1
9260,LR_8_features,8,9,Caucasian,Female,Greater than 45,0,0
9267,LR_8_features,8,9,Caucasian,Female,25 - 45,0,0
9275,LR_8_features,8,9,African-American,Male,25 - 45,0,0
9350,LR_8_features,8,9,Caucasian,Male,25 - 45,0,1
9364,LR_8_features,8,9,African-American,Male,Greater than 45,0,1
9392,LR_8_features,8,9,Caucasian,Male,Greater than 45,0,0
9407,LR_8_features,8,9,African-American,Male,25 - 45,0,1
9419,LR_8_features,8,9,African-American,Male,Greater than 45,1,0
9425,LR_8_features,8,9,Caucasian,Female,Greater than 45,0,0
9451,LR_8_features,8,9,African-American,Male,25 - 45,1,1
9464,LR_8_features,8,9,Caucasian,Male,Less than 25,0,0
9484,LR_8_features,8,9,Caucasian,Female,25 - 45,0,0
9491,LR_8_features,8,9,Caucasian,Male,Less than 25,0,0
9509,LR_8_features,8,9,African-American,Male,25 - 45,1,1
9534,LR_8_features,8,9,African-American,Male,Greater than 45,1,1
9536,LR_8_features,8,9,African-American,Female,25 - 45,1,1
9568,LR_8_features,8,9,African-American,Male,25 - 45,1,1
9569,LR_8_features,8,9,Caucasian,Male,25 - 45,0,0
9586,LR_8_features,8,9,African-American,Female,Less than 25,1,0
9592,LR_8_features,8,9,Caucasian,Male,25 - 45,0,0
9606,LR_8_features,8,9,Caucasian,Female,25 - 45,1,0
9609,LR_8_features,8,9,Hispanic,Female,25 - 45,1,1
9630,LR_8_features,8,9,Caucasian,Male,25 - 45,0,0
9643,LR_8_features,8,9,Caucasian,Male,25 - 45,0,0
9666,LR_8_features,8,9,African-American,Male,Less than 25,0,1
9667,LR_8_features,8,9,Caucasian,Male,Less than 25,1,1
9669,LR_8_features,8,9,African-American,Male,25 - 45,0,0
9685,LR_8_features,8,9,African-American,Male,Less than 25,1,0
9699,LR_8_features,8,9,Other,Male,25 - 45,0,0
9806,LR_8_features,8,9,Other,Male,Greater than 45,0,0
9809,LR_8_features,8,9,Hispanic,Male,Less than 25,1,0
9840,LR_8_features,8,9,Caucasian,Female,25 - 45,0,0
9861,LR_8_features,8,9,Caucasian,Male,25 - 45,0,0
9875,LR_8_features,8,9,African-American,Male,25 - 45,1,1
