entity_id,race,sex,age_cat,label_value
9771,African-American,Male,25 - 45,0
9773,African-American,Male,Less than 25,1
9774,Caucasian,Male,Greater than 45,1
9777,African-American,Male,25 - 45,1
9778,African-American,Male,25 - 45,0
9781,Caucasian,Male,Less than 25,1
9782,African-American,Male,25 - 45,0
9784,African-American,Male,25 - 45,0
9785,Caucasian,Male,Greater than 45,0
9786,African-American,Male,25 - 45,1
9787,African-American,Female,Less than 25,1
9789,African-American,Male,Greater than 45,0
9790,African-American,Male,25 - 45,1
9791,Caucasian,Male,Greater than 45,0
9796,Other,Male,Greater than 45,1
9799,Caucasian,Male,25 - 45,1
9800,Caucasian,Male,25 - 45,0
9802,African-American,Male,25 - 45,0
9804,Hispanic,Female,Greater than 45,1
9805,African-American,Male,25 - 45,1
9806,Other,Male,Greater than 45,0
9809,Hispanic,Male,Less than 25,1
9810,African-American,Male,25 - 45,0
9811,African-American,Female,25 - 45,1
9815,African-American,Female,25 - 45,1
9817,African-American,Male,25 - 45,1
9820,African-American,Male,25 - 45,0
9822,Caucasian,Male,25 - 45,1
9823,African-American,Male,Greater than 45,0
9824,Hispanic,Male,Greater than 45,0
9827,Caucasian,Male,25 - 45,0
9830,Caucasian,Male,Greater than 45,0
9831,Hispanic,Male,25 - 45,1
9832,Caucasian,Male,25 - 45,1
9833,Caucasian,Male,Greater than 45,0
9834,African-American,Male,25 - 45,0
9835,African-American,Female,Greater than 45,0
9838,African-American,Male,Greater than 45,0
9840,Caucasian,Female,25 - 45,0
9842,Hispanic,Female,Greater than 45,0
9843,African-American,Male,25 - 45,1
9845,African-American,Male,Greater than 45,0
9846,Caucasian,Male,25 - 45,1
9847,African-American,Female,Greater than 45,1
9851,African-American,Male,Greater than 45,1
9852,African-American,Male,Less than 25,1
9854,African-American,Male,Greater than 45,1
9855,Caucasian,Male,Greater than 45,0
9856,African-American,Male,25 - 45,0
9857,African-American,Male,Less than 25,1
9861,Caucasian,Male,25 - 45,0
9862,Hispanic,Male,25 - 45,0
9864,African-American,Male,25 - 45,1
9865,African-American,Male,25 - 45,1
9867,African-American,Male,25 - 45,0
9868,African-American,Male,25 - 45,0
9869,African-American,Male,Greater than 45,0
9872,African-American,Male,Greater than 45,1
9875,African-American,Male,25 - 45,1
9877,Caucasian,Male,Less than 25,1
9880,Caucasian,Female,Greater than 45,0
9883,African-American,Male,25 - 45,1
9885,African-American,Female,Less than 25,0
9888,African-American,Male,25 - 45,0
9889,African-American,Male,25 - 45,0
9890,African-American,Male,25 - 45,0
9891,African-American,Male,25 - 45,0
9892,African-American,Male,25 - 45,1
9894,Caucasian,Female,25 - 45,1
9902,African-American,Female,25 - 45,1
9904,African-American,Male,25 - 45,1
9905,Caucasian,Male,Less than 25,1
9907,African-American,Male,Greater than 45,1
9908,African-American,Male,Less than 25,1
9909,African-American,Male,25 - 45,1
9912,Hispanic,Male,25 - 45,0
9914,Caucasian,Male,Less than 25,1
9917,African-American,Male,25 - 45,0
9918,Caucasian,Male,25 - 45,0
9919,African-American,Male,25 - 45,0
9920,Caucasian,Female,Greater than 45,1
9921,African-American,Male,25 - 45,0
9922,African-American,Female,25 - 45,0
9923,African-American,Male,25 - 45,1
9924,Caucasian,Male,25 - 45,1
9931,African-American,Male,Greater than 45,0
9933,African-American,Male,25 - 45,1
9934,African-American,Male,25 - 45,1
9935,African-American,Male,Less than 25,1
9939,Caucasian,Male,Greater than 45,0
9940,African-American,Female,25 - 45,1
9942,Hispanic,Male,Greater than 45,0
9944,Caucasian,Male,25 - 45,1
9945,Caucasian,Male,Less than 25,1
9948,African-American,Male,25 - 45,0
9951,Caucasian,Male,25 - 45,0
9952,Caucasian,Male,25 - 45,0
9953,African-American,Male,Less than 25,1
9955,African-American,Male,25 - 45,0
9956,African-American,Male,Greater than 45,1
9959,African-American,Female,Less than 25,0
9960,African-American,Female,25 - 45,0
9963,African-American,Female,Less than 25,0
9965,Caucasian,Male,Less than 25,0
9966,African-American,Male,Greater than 45,1
9968,African-American,Female,25 - 45,1
9969,Caucasian,Male,Greater than 45,1
9970,African-American,Male,25 - 45,1
9971,Caucasian,Female,Greater than 45,0
9972,African-American,Male,Less than 25,0
9973,African-American,Male,Less than 25,1
9977,African-American,Male,25 - 45,1
9979,Caucasian,Female,25 - 45,0
9980,African-American,Female,25 - 45,1
9981,African-American,Male,Less than 25,1
9983,African-American,Male,Less than 25,1
9984,African-American,Male,Less than 25,0
9985,Caucasian,Male,25 - 45,0
9987,African-American,Female,Less than 25,1
9991,Caucasian,Male,Less than 25,0
9996,Caucasian,Female,25 - 45,1
9997,African-American,Male,Less than 25,0
10004,African-American,Male,25 - 45,0
10006,Caucasian,Male,Less than 25,1
10007,African-American,Male,Less than 25,0
10008,Caucasian,Male,25 - 45,1
10009,African-American,Male,25 - 45,1
10010,African-American,Male,Less than 25,1
10012,African-American,Female,Less than 25,1
10017,Other,Male,Less than 25,1
10018,African-American,Female,Less than 25,0
10019,African-American,Male,Less than 25,1
10020,Caucasian,Male,25 - 45,0
10021,Caucasian,Male,Less than 25,0
10022,African-American,Male,25 - 45,1
10025,African-American,Male,Less than 25,1
10029,Caucasian,Male,Greater than 45,0
10033,African-American,Female,25 - 45,1
10035,African-American,Female,Greater than 45,0
10036,African-American,Male,25 - 45,1
10037,African-American,Male,Greater than 45,1
10040,African-American,Female,Greater than 45,1
10042,African-American,Male,25 - 45,1
10043,Caucasian,Female,Greater than 45,0
10044,Caucasian,Male,25 - 45,1
10045,African-American,Male,Less than 25,1
10046,Caucasian,Male,Less than 25,1
10047,Caucasian,Male,Greater than 45,0
10051,Caucasian,Male,25 - 45,1
10052,African-American,Female,25 - 45,0
10054,African-American,Male,Greater than 45,0
10056,Other,Male,25 - 45,0
10058,African-American,Male,Greater than 45,0
10059,African-American,Female,25 - 45,0
10061,African-American,Male,25 - 45,0
10062,Caucasian,Female,25 - 45,1
10064,African-American,Male,Greater than 45,0
10065,Caucasian,Male,25 - 45,0
10066,African-American,Male,Greater than 45,0
10068,Caucasian,Male,Less than 25,0
10069,Caucasian,Female,25 - 45,0
10071,Hispanic,Female,25 - 45,0
10072,Caucasian,Male,25 - 45,1
10077,African-American,Male,25 - 45,0
10079,Hispanic,Female,25 - 45,1
10083,Caucasian,Male,25 - 45,0
10086,Caucasian,Female,25 - 45,1
10087,Caucasian,Male,Greater than 45,1
10088,African-American,Female,25 - 45,0
10091,African-American,Male,25 - 45,1
10092,African-American,Male,Greater than 45,1
10094,Caucasian,Male,Less than 25,0
10095,African-American,Male,25 - 45,0
10096,Other,Female,Less than 25,0
10097,African-American,Male,25 - 45,1
10107,African-American,Female,25 - 45,0
10110,African-American,Female,25 - 45,1
10111,African-American,Male,25 - 45,0
10112,African-American,Male,25 - 45,1
10118,Hispanic,Male,Greater than 45,0
10119,African-American,Male,Less than 25,1
10120,Other,Female,25 - 45,1
10121,African-American,Male,25 - 45,1
10125,Hispanic,Male,Greater than 45,1
10126,Caucasian,Female,Less than 25,1
10127,Caucasian,Male,Greater than 45,0
10129,African-American,Male,25 - 45,1
10130,African-American,Female,Greater than 45,0
10131,African-American,Male,Less than 25,0
10132,Caucasian,Male,25 - 45,1
10133,Caucasian,Male,25 - 45,0
10134,Hispanic,Male,25 - 45,1
10136,African-American,Male,25 - 45,1
10137,African-American,Male,25 - 45,0
10139,African-American,Female,25 - 45,1
10145,Hispanic,Female,25 - 45,0
10148,African-American,Male,25 - 45,1
10150,African-American,Male,25 - 45,1
10157,African-American,Female,25 - 45,1
10158,African-American,Male,Less than 25,1
10159,Caucasian,Male,Greater than 45,0
10161,Caucasian,Female,25 - 45,0
10163,African-American,Male,Less than 25,0
10165,African-American,Male,25 - 45,1
10167,African-American,Male,Less than 25,1
10168,Caucasian,Male,Greater than 45,0
10169,Caucasian,Male,25 - 45,1
10174,Caucasian,Male,25 - 45,1
10176,African-American,Male,25 - 45,1
10178,Caucasian,Male,Greater than 45,0
10179,African-American,Male,Greater than 45,0
10181,African-American,Male,25 - 45,0
10183,African-American,Male,25 - 45,0
10184,African-American,Male,25 - 45,0
10185,African-American,Male,25 - 45,0
10188,Caucasian,Male,25 - 45,1
10189,African-American,Male,25 - 45,1
10193,African-American,Male,Less than 25,0
10194,African-American,Male,Less than 25,1
10195,Other,Male,25 - 45,0
10196,Caucasian,Male,25 - 45,0
10197,African-American,Female,Greater than 45,1
10198,Other,Male,25 - 45,0
10201,Hispanic,Male,25 - 45,1
10202,African-American,Female,25 - 45,1
10205,Hispanic,Male,25 - 45,1
10207,African-American,Male,25 - 45,0
10210,African-American,Male,25 - 45,0
10211,African-American,Female,Less than 25,0
10214,African-American,Male,Less than 25,0
10216,African-American,Female,25 - 45,0
10217,African-American,Male,25 - 45,1
10218,African-American,Male,Less than 25,1
10219,Caucasian,Female,Less than 25,1
10220,African-American,Male,Less than 25,0
10223,African-American,Male,25 - 45,0
10224,African-American,Male,25 - 45,0
10225,Other,Male,25 - 45,0
10226,African-American,Male,25 - 45,1
10228,Caucasian,Male,Greater than 45,0
10229,African-American,Male,25 - 45,0
10230,Caucasian,Male,Greater than 45,0
10232,African-American,Male,25 - 45,1
10233,African-American,Male,Less than 25,0
10234,African-American,Male,25 - 45,1
10235,African-American,Male,Less than 25,0
10237,Caucasian,Male,Less than 25,1
10239,African-American,Male,25 - 45,0
10241,African-American,Male,25 - 45,1
10242,Caucasian,Male,25 - 45,0
10243,Hispanic,Female,25 - 45,0
10244,Other,Male,Greater than 45,1
10251,Caucasian,Male,25 - 45,0
10252,African-American,Male,Less than 25,0
10253,Other,Male,25 - 45,0
10254,African-American,Male,25 - 45,0
10256,Caucasian,Male,25 - 45,0
10257,Other,Female,25 - 45,0
10258,Caucasian,Male,Greater than 45,1
10259,Caucasian,Male,Greater than 45,0
10261,African-American,Male,25 - 45,0
10262,Other,Male,25 - 45,0
10267,African-American,Female,25 - 45,0
10269,Caucasian,Male,25 - 45,0
10270,Hispanic,Female,25 - 45,1
10271,Hispanic,Male,25 - 45,0
10272,African-American,Male,Less than 25,0
10274,African-American,Male,25 - 45,1
10276,African-American,Male,25 - 45,1
10277,African-American,Male,25 - 45,0
10280,African-American,Male,25 - 45,1
10281,Caucasian,Female,Greater than 45,0
10283,African-American,Male,25 - 45,1
10288,Other,Male,25 - 45,0
10289,Caucasian,Male,25 - 45,1
10292,African-American,Male,Less than 25,0
10293,Caucasian,Male,Less than 25,0
10296,African-American,Male,25 - 45,0
10298,African-American,Male,25 - 45,1
10299,African-American,Male,25 - 45,0
10300,Caucasian,Male,Greater than 45,0
10301,African-American,Male,Less than 25,1
10302,African-American,Male,Greater than 45,0
10303,Hispanic,Male,Less than 25,1
10305,African-American,Male,Less than 25,1
10306,Caucasian,Male,Greater than 45,1
10307,African-American,Male,25 - 45,0
10309,African-American,Male,Greater than 45,1
10312,African-American,Female,25 - 45,1
10313,African-American,Male,25 - 45,0
10315,African-American,Male,25 - 45,1
10316,Other,Male,Greater than 45,0
10317,African-American,Male,Greater than 45,0
10319,African-American,Male,25 - 45,1
10324,African-American,Female,Less than 25,1
10326,African-American,Male,25 - 45,1
10327,Caucasian,Male,Less than 25,0
10329,Other,Male,Greater than 45,0
10330,Caucasian,Male,Greater than 45,0
10332,Hispanic,Male,25 - 45,0
10333,Other,Male,25 - 45,0
10334,African-American,Male,Less than 25,1
10335,Other,Female,Greater than 45,0
10336,African-American,Male,25 - 45,1
10337,Hispanic,Male,25 - 45,0
10338,Caucasian,Female,25 - 45,1
10343,Other,Female,25 - 45,0
10344,African-American,Male,25 - 45,0
10345,African-American,Male,Greater than 45,0
10346,African-American,Male,25 - 45,1
10348,African-American,Male,Less than 25,0
10349,African-American,Male,25 - 45,1
10351,African-American,Female,25 - 45,1
10354,African-American,Female,Less than 25,0
10355,Other,Male,25 - 45,0
10356,Hispanic,Male,25 - 45,1
10357,Caucasian,Male,25 - 45,0
10359,African-American,Male,25 - 45,0
10360,Caucasian,Male,25 - 45,0
10361,Caucasian,Female,25 - 45,0
10363,African-American,Male,Less than 25,1
10364,Other,Male,Less than 25,1
10367,African-American,Male,25 - 45,1
10369,Hispanic,Male,25 - 45,0
10370,Caucasian,Female,25 - 45,0
10372,Caucasian,Male,25 - 45,1
10375,African-American,Male,Less than 25,1
10376,Caucasian,Female,Greater than 45,0
10377,Caucasian,Male,25 - 45,0
10378,Caucasian,Male,Less than 25,1
10379,African-American,Male,25 - 45,1
10380,Other,Female,25 - 45,0
10381,African-American,Female,Less than 25,1
10383,African-American,Male,25 - 45,1
10386,Caucasian,Male,Less than 25,0
10388,African-American,Male,25 - 45,1
10389,Caucasian,Male,25 - 45,0
10390,Caucasian,Male,25 - 45,1
10393,African-American,Female,25 - 45,1
10394,African-American,Male,25 - 45,0
10399,Caucasian,Male,25 - 45,0
10400,Caucasian,Male,Less than 25,0
10401,Caucasian,Female,Greater than 45,0
10402,Caucasian,Male,Greater than 45,0
10404,Hispanic,Male,25 - 45,0
10406,African-American,Male,25 - 45,0
10407,African-American,Male,Greater than 45,1
10408,Hispanic,Male,25 - 45,0
10410,Caucasian,Female,Greater than 45,0
10412,Caucasian,Male,Greater than 45,0
10413,African-American,Male,Greater than 45,0
10415,African-American,Male,25 - 45,0
10416,African-American,Male,Less than 25,0
10417,Caucasian,Male,Greater than 45,0
10419,Hispanic,Male,25 - 45,1
10422,Caucasian,Male,25 - 45,1
10423,Caucasian,Male,25 - 45,1
10424,African-American,Male,Greater than 45,0
10427,Caucasian,Male,Greater than 45,0
10428,Caucasian,Male,Greater than 45,0
10429,Other,Male,25 - 45,1
10430,Hispanic,Male,25 - 45,1
10431,Caucasian,Male,25 - 45,0
10432,African-American,Male,Greater than 45,0
10436,African-American,Female,Less than 25,0
10437,Caucasian,Male,25 - 45,1
10439,African-American,Male,Less than 25,0
10440,Caucasian,Male,25 - 45,0
10443,Hispanic,Female,Greater than 45,0
10444,African-American,Male,25 - 45,0
10445,Hispanic,Male,25 - 45,1
10446,African-American,Male,Less than 25,0
10447,Caucasian,Male,Greater than 45,0
10448,African-American,Male,Greater than 45,1
10449,African-American,Female,Greater than 45,0
10450,Caucasian,Male,25 - 45,1
10451,African-American,Female,25 - 45,1
10452,African-American,Female,25 - 45,0
10454,African-American,Male,25 - 45,1
10455,Hispanic,Female,25 - 45,0
10456,African-American,Male,25 - 45,1
10457,African-American,Male,25 - 45,1
10461,Other,Male,25 - 45,0
10462,Caucasian,Female,25 - 45,0
10463,African-American,Male,Less than 25,1
10464,Caucasian,Male,Greater than 45,0
10467,Caucasian,Male,Greater than 45,0
10468,Native American,Female,25 - 45,1
10469,African-American,Male,25 - 45,0
10479,Hispanic,Male,25 - 45,0
10480,African-American,Male,Greater than 45,1
10482,Hispanic,Male,25 - 45,1
10483,African-American,Male,Less than 25,0
10484,Caucasian,Male,25 - 45,0
10486,Caucasian,Male,Greater than 45,0
10490,Caucasian,Male,25 - 45,1
10491,Caucasian,Male,25 - 45,0
10492,Hispanic,Female,25 - 45,0
10493,Other,Male,Greater than 45,0
10494,African-American,Female,Less than 25,1
10497,Other,Male,Less than 25,1
10498,Caucasian,Female,Greater than 45,0
10500,African-American,Male,25 - 45,1
10502,Caucasian,Male,25 - 45,0
10505,African-American,Male,Less than 25,0
10506,African-American,Male,25 - 45,1
10507,Caucasian,Male,25 - 45,0
10509,African-American,Male,25 - 45,0
10510,Caucasian,Male,25 - 45,0
10511,African-American,Male,25 - 45,1
10512,African-American,Male,25 - 45,1
10513,Caucasian,Female,25 - 45,0
10514,Caucasian,Male,Less than 25,0
10518,African-American,Male,25 - 45,1
10519,African-American,Male,25 - 45,1
10520,African-American,Female,Less than 25,1
10522,Caucasian,Female,Greater than 45,0
10523,Other,Male,25 - 45,1
10525,African-American,Male,25 - 45,1
10528,Hispanic,Male,25 - 45,0
10530,African-American,Female,25 - 45,0
10531,Caucasian,Male,25 - 45,1
10532,African-American,Male,25 - 45,1
10533,African-American,Female,25 - 45,1
10536,African-American,Male,25 - 45,1
10538,African-American,Male,Less than 25,0
10540,Caucasian,Female,25 - 45,1
10542,Caucasian,Male,25 - 45,1
10543,Caucasian,Male,Greater than 45,1
10544,Caucasian,Male,Greater than 45,0
10545,African-American,Male,25 - 45,0
10546,Caucasian,Female,25 - 45,0
10547,African-American,Male,Greater than 45,1
10549,Other,Male,25 - 45,0
10550,Caucasian,Male,25 - 45,0
10552,Caucasian,Female,Greater than 45,0
10553,African-American,Male,25 - 45,1
10554,African-American,Male,Less than 25,1
10555,African-American,Male,25 - 45,1
10556,African-American,Female,25 - 45,0
10557,African-American,Male,25 - 45,0
10558,African-American,Male,25 - 45,1
10559,African-American,Male,25 - 45,0
10560,Caucasian,Male,25 - 45,1
10561,African-American,Male,Less than 25,0
10563,African-American,Male,Greater than 45,0
10567,Caucasian,Female,25 - 45,0
10568,Caucasian,Male,25 - 45,0
10570,Caucasian,Male,Greater than 45,0
10571,Caucasian,Male,Less than 25,1
10572,African-American,Male,25 - 45,1
10575,Caucasian,Male,25 - 45,0
10577,Caucasian,Male,Greater than 45,1
10579,African-American,Male,25 - 45,1
10580,Caucasian,Female,Less than 25,0
10581,African-American,Male,Less than 25,1
10584,Caucasian,Male,25 - 45,1
10585,African-American,Female,25 - 45,0
10586,African-American,Male,Greater than 45,1
10589,African-American,Male,Less than 25,1
10590,African-American,Male,25 - 45,1
10591,Caucasian,Male,25 - 45,1
10594,Hispanic,Female,25 - 45,0
10595,Caucasian,Male,25 - 45,0
10596,Other,Male,Less than 25,0
10599,African-American,Female,25 - 45,1
10606,Caucasian,Male,25 - 45,0
10607,Caucasian,Female,Less than 25,1
10608,Caucasian,Male,25 - 45,1
10614,African-American,Male,25 - 45,1
10617,Caucasian,Male,Greater than 45,1
10618,African-American,Male,25 - 45,1
10619,African-American,Male,Less than 25,1
10621,Other,Male,Less than 25,1
10622,African-American,Female,25 - 45,0
10623,Other,Male,Greater than 45,1
10625,African-American,Male,Less than 25,0
10626,Caucasian,Male,Greater than 45,0
10627,Caucasian,Male,25 - 45,0
10628,Other,Male,25 - 45,1
10629,Caucasian,Female,25 - 45,1
10631,Caucasian,Male,Greater than 45,0
10636,Caucasian,Male,Less than 25,0
10637,Caucasian,Male,25 - 45,1
10643,African-American,Male,Less than 25,0
10645,African-American,Male,25 - 45,0
10646,African-American,Male,25 - 45,1
10648,Hispanic,Male,25 - 45,1
10649,African-American,Male,Less than 25,0
10651,Caucasian,Male,Less than 25,0
10652,African-American,Male,25 - 45,1
10653,African-American,Male,Greater than 45,0
